Book Name,Ratings,User,reviewStars
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,it was ok
,,,really liked it
,,,really liked it
,,,liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was ok
,,,liked it
,,,really liked it
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,
,,,liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,liked it
,,,it was ok
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was ok
,,,really liked it
,,,it was amazing
,,,did not like it
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,
,,,liked it
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,liked it
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,really liked it
,,,liked it
,,,it was amazing
,,,really liked it
,,,liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,did not like it
,,,it was ok
,,,it was amazing
,,,
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was ok
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,liked it
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was ok
,,,it was amazing
,,,it was ok
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,it was amazing
,,,really liked it
,,,
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,did not like it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was ok
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,it was amazing
,,,really liked it
,,,it was ok
,,,it was ok
,,,really liked it
,,,liked it
,,,really liked it
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,liked it
,,,
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,liked it
,,,liked it
,,,it was ok
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,
,,,liked it
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,did not like it
,,,it was ok
,,,liked it
,,,liked it
,,,liked it
,,,did not like it
,,,liked it
,,,it was ok
,,,really liked it
,,,liked it
,,,liked it
,,,it was ok
,,,really liked it
,,,liked it
,,,liked it
,,,did not like it
,,,really liked it
,,,it was ok
,,,liked it
,,,really liked it
,,,it was ok
,,,it was ok
,,,it was amazing
,,,
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,liked it
,,,liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,did not like it
,,,it was ok
,,,did not like it
,,,really liked it
,,,liked it
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was ok
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,
,,,really liked it
,,,it was ok
,,,really liked it
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,liked it
,,,liked it
,,,it was amazing
,,,really liked it
,,,liked it
,,,liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,
,,,really liked it
,,,really liked it
,,,liked it
,,,liked it
,,,liked it
,,,really liked it
,,,liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,did not like it
,,,it was amazing
,,,liked it
,,,liked it
,,,really liked it
,,,
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was ok
,,,really liked it
,,,it was ok
,,,it was amazing
,,,really liked it
,,,it was ok
,,,really liked it
,,,liked it
,,,liked it
,,,liked it
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,
,,,really liked it
,,,really liked it
,,,did not like it
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,liked it
,,,liked it
,,,liked it
,,,it was amazing
,,,it was ok
,,,liked it
,,,really liked it
,,,liked it
,,,liked it
,,,liked it
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,liked it
,,,liked it
,,,it was amazing
,,,liked it
,,,
,,,really liked it
,,,did not like it
,,,really liked it
,,,it was ok
,,,it was amazing
,,,it was ok
,,,liked it
,,,it was ok
,,,liked it
,,,it was ok
,,,did not like it
,,,it was ok
,,,did not like it
,,,liked it
,,,liked it
,,,it was ok
,,,did not like it
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,liked it
,,,did not like it
,,,it was amazing
,,,liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,did not like it
,,,liked it
,,,it was amazing
,,,really liked it
,,,did not like it
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,
,,,did not like it
,,,it was amazing
,,,did not like it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was ok
,,,
,,,really liked it
,,,really liked it
,,,liked it
,,,it was ok
,,,liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,liked it
,,,did not like it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,liked it
,,,it was amazing
,,,did not like it
,,,really liked it
,,,did not like it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,liked it
,,,
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was ok
,,,it was amazing
,,,liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,liked it
,,,it was ok
,,,it was amazing
,,,liked it
,,,it was amazing
,,,
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was ok
,,,really liked it
,,,it was amazing
,,,it was ok
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,it was amazing
,,,liked it
,,,it was amazing
,,,
,,,it was amazing
,,,it was amazing
,,,really liked it
,,,really liked it
,,,it was amazing
,,,it was amazing
,,,it was amazing
